vendedor,referencia_vendedor,fabricante,ref_fabricante,unidad_embalaje,descripcion,precio_unitario,fechaCompra,cantidad,total
"MAYRIT NOVA,S.L.,",,,,,"ref. 0068020 2.0 mm Double Flute End Mill, 3 mm Shank",13.1,2012-05-04,2,26.2
"ONDA RADIO, S.A.,",,,,,ref. SP9020 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 20MM,2.2,2012-05-02,1,2.2
"ONDA RADIO, S.A.,",,,,,ref. SP9012 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 12MM,2.2,2012-05-02,1,2.2
"ONDA RADIO, S.A.,",,,,,ref. SP9015 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 15MM,2.2,2012-05-02,1,2.2
"ONDA RADIO, S.A.,",,,,,ref. SP9010 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 10MM,2.2,2012-05-02,1,2.2
"ONDA RADIO, S.A.,",,,,,ref. SP9009 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 9MM,2.2,2012-05-02,1,2.2
"ONDA RADIO, S.A.,",,,,,ref. SP9008 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 8MM,2.2,2012-05-02,1,2.2
"ONDA RADIO, S.A.,",,,,,ref. SP9007 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 7MM,2.2,2012-05-02,1,2.2
"ONDA RADIO, S.A.,",,,,,ref. SP9004 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 4MM,2.2,2012-05-02,1,2.2
"ONDA RADIO, S.A.,",,,,,ref. SP9003 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 3MM,4.4,2012-05-02,1,4.4
"ONDA RADIO, S.A.,",,,,,ref. SP9005 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 5MM,2.2,2012-05-02,1,2.2
"ONDA RADIO, S.A.,",,,,,ref. SP9006 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 6MM,2.2,2012-05-02,1,2.2
"ONDA RADIO, S.A.,",,,,,ref. SP90035 BOLSA SEPARADORES REDONDOS SIN ROSCA DE PLASTICO 3.5MM,4.4,2012-05-02,1,4.4
"FARNELL COMPONENTS, SL,",,,,,"Ref. 858596 SEMIKRON - P3/120 - DISIPADOR DE CALOR, RANURA EN T, 0.55K/W",91.22,2012-04-27,1,91.22
"AMIDATA S.A,",,,,,Ref. 381-9453 Condesador electro Al ALS30,29.23,2012-04-27,7,204.61
"AMIDATA S.A,",,,,,Ref. 126-565 Motor Axial fan 120x120x25 2 Ball 12Vdc,31.31,2012-04-27,1,31.31
"AMIDATA S.A,",,,,,"Ref. 544-0548 Guardamanos, ventilador axial 120x120mm",3.91,2012-04-27,2,7.82
"AMIDATA S.A,",,,,,Ref. 544-0302 120MM SLIM FAN 240V,14.61,2012-04-27,2,29.22
"AMIDATA S.A,",,,,,"Ref. 381-0046 Junta antivibraciA³n de ventilador,120mm2",3.05,2012-04-27,4,12.2
"AMIDATA S.A,",,,,,ref. 462-3348 Trans.canal N MOSFET SPP11N60C3 11A 600V,1.82,2012-04-25,25,45.5
"FARNELL COMPONENTS, SL,",,,,,"ref. 1213458 AAVID THERMALLOY - SW63-4 - DISIPADOR DE CALOR, TO-220/218, 6.8A°C/W",2.62,2012-04-22,2,5.24
"FARNELL COMPONENTS, SL,",,,,,"ref. 4621402 FISCHER ELEKTRONIK - SK 145/25 STS-220 - DISIPADOR DE CALOR, TO-220, ETC, 13.5A°C/W",1.6600000000000001,2012-04-22,2,3.32
"FARNELL COMPONENTS, SL,",,,,,"ref. 4621414 FISCHER ELEKTRONIK - SK 145/37,5 STS-220 - DISIPADOR DE CALOR, TO-220, ETC, 12A°C/W",1.8399999999999999,2012-04-22,2,3.68
"FARNELL COMPONENTS, SL,",,,,,"ref. 1213436 AAVID THERMALLOY - SW25-4 - DISIPADOR DE CALOR, TO-220/218, 11.4A°C/W",2.07,2012-04-22,2,4.14
"FARNELL COMPONENTS, SL,",,,,,"ref. 1213442 AAVID THERMALLOY - SW50-4 - DISIPADOR DE CALOR, TO-220/218, 8.6A°C/W",2.88,2012-04-22,2,5.76
"FARNELL COMPONENTS, SL,",,,,,"ref. 1213438 AAVID THERMALLOY - SW38-4 - DISIPADOR DE CALOR, TO-220/218, 10A°C/W",2.27,2012-04-22,2,4.54
"AMIDATA S.A,",,,,,"REF. 210-5012 Herramienta de crimpar KK,paso 2.54mm",48.3,2012-04-20,1,48.3
"FARNELL COMPONENTS, SL,",,,,,"REF. 419023 WELLER - 7874B - PISTOLA PARA DESOLDAR, MICRO",29.95,2012-04-20,1,29.95
"FARNELL COMPONENTS, SL,",,,,,"REF. 419047 WELLER - 7875B - PUNTA RECAMBIABLE, MICRO, PARA 7874B",3.95,2012-04-20,2,7.9
"QNV, S.L.,",,,,,ref. USB-3488A High-Performance IEEE-488 GPIB Interface for USB ref. USB-3488A,210.0,2012-04-20,1,210.0
"FARNELL COMPONENTS, SL,",,,,,ref. 2074774 MODELCRAFT - PVC7008 - MULTI ANGLE BENCH VICE,21.13,2012-04-20,1,21.13
"FARNELL COMPONENTS, SL,",,,,,"ref. 143379 PRO POWER - 100-30B - CABLE, KYNAR, 30AWG, AZUL, 100M",23.54,2012-04-14,1,23.54
"FARNELL COMPONENTS, SL,",,,,,"ref. 1662676 ANSMANN - 5020082 - BATERAA, LITIO, CR 2016",1.26,2012-04-14,2,2.52
"FARNELL COMPONENTS, SL,",,,,,ref. 3125350 DURATOOL - 608-391A-W - TERCERA MANO,9.67,2012-04-14,1,9.67
"FARNELL COMPONENTS, SL,",,,,,"ref. 1168981 HELLERMANN TYTON - MB2A-NAT(50 PACK) - SOPORTE DE BRIDA PARA CABLE, 2.7mm, NYLON, PAQUETE 50 UDS",8.22,2012-04-14,1,8.22
"FARNELL COMPONENTS, SL,",,,,,"ref. 817480 STANNOL - HS10 2510 0,5MM 250G - HILO DE SOLDAR, 362FLUX, 0.56mm, 250G",19.15,2012-04-14,1,19.15
"AMIDATA S.A,",,,,,ref. 263-2637 Juego de 5 embudos con asa,7.89,2012-04-02,1,7.89
"FARNELL COMPONENTS, SL,",,,,,"ref. 3215106 DURATOOL - 59-020-101 - LAMPARA, 12V, 2W",3.88,2012-04-02,1,3.88
"FARNELL COMPONENTS, SL,",,,,,"ref. 3440977 DURATOOL - 59-020-102 - LAMPARA, DICRA“NICO, 12V, 10W",15.24,2012-04-02,1,15.24
"FARNELL COMPONENTS, SL,",,,,,"ref. 4681708 IDEAL-TEK - 818.01 8X - LUPA, 8X",17.84,2012-04-02,1,17.84
"FARNELL COMPONENTS, SL,",,,,,"ref. 1360344 IDEAL-TEK - MPT123.CP - SOLDERING AID TOOL KIT, 3PC",15.79,2012-04-02,1,15.79
"FERRETERIA MARANGES, S.A.,",,,,,Casquillo guA­a corto y liso 3.0 mm diamtero,1.44,2012-03-28,5,7.199999999999999
"FERRETERIA MARANGES, S.A.,",,,,,Casquillo guA­a corto y liso 3.1 mm diamtero,1.44,2012-03-28,5,7.199999999999999
"FERRETERIA MARANGES, S.A.,",,,,,PunzA³n matricero 3 mm diametro,1.8,2012-03-28,5,9.0
"FERRETERIA MARANGES, S.A.,",,,,,PunzA³n matricero 3.1 mm diametro,1.8,2012-03-28,5,9.0
"FERRETERIA MARANGES, S.A.,",,,,,Casquillo guia liso 6mm diametro,1.8,2012-03-27,6,10.8
"FERRETERIA MARANGES, S.A.,",,,,,Casquillo guia liso 5mm diametro,1.5899999999999999,2012-03-27,6,9.540000000000001
"FERRETERIA MARANGES, S.A.,",,,,,Casquillo guia liso 4mm diametro,1.44,2012-03-27,6,8.64
"FERRETERIA MARANGES, S.A.,",,,,,PunzA³n matricero 4mm diametro,1.8,2012-03-27,6,10.8
"FERRETERIA MARANGES, S.A.,",,,,,PunzA³n matricero 6mm diametro,2.3,2012-03-27,6,13.799999999999999
"FERRETERIA MARANGES, S.A.,",,,,,PunzA³n matricero 5mm diametro,1.9300000000000002,2012-03-27,6,11.58
"AMIDATA S.A,",,,,,ref. 152-445 Spring clamp set hand operated 10 piece,18.46,2012-03-27,1,18.46
"AMIDATA S.A,",,,,,ref. 709-9552 Verbatim 2GB Micro USB Drive Black,12.1,2012-03-27,2,24.2
"AMIDATA S.A,",,,,,ref. 263-7137 DIN 2275 metric feeler gauge set,9.39,2012-03-27,1,9.39
"ALCO, SUBMINISTRES PER A LABORATORI, S.A.,",,,,,ref. 141030.1611 Acido FA³rmico 98% PRS,36.21,2012-03-21,2,72.42
"AMIDATA S.A,",,,,,ref. 709-9552 Verbatim 2GB Micro USB Drive Black,12.1,2012-03-21,2,24.2
"AMIDATA S.A,",,,,,ref. 389-700 Freecom Databar 2GB USB Memory Stick,5.31,2012-03-21,1,5.31
"AMIDATA S.A,",,,,,"ref. 293-2729 Convertidor dc-dc TEN5-1213,15V 5W",23.77,2012-03-21,5,118.85
"FARNELL COMPONENTS, SL,",,,,,"ref. 300457 VARTA - 6430101501 - CELL, LITHIUM, COIN, 3V, 2430",2.8200000000000003,2012-03-21,2,5.64
"FARNELL COMPONENTS, SL,",,,,,"ref.1700906 FAIRCHILD SEMICONDUCTOR - UF4006 - DIODE FAST, 1A, 800V, DO-41",0.25,2012-03-21,50,12.5
"AMIDATA S.A,",,,,,"ref. 121-208 Muelle de compresiA³n,40.5mm diA¡ 11.6mm",1.31,2012-03-14,10,13.100000000000001
"AMIDATA S.A,",,,,,"ref. 121-315 Muelle de compresiA³n,48.9mm diA¡ 15mm",1.54,2012-03-14,10,15.4
"ONDA RADIO, S.A.,",,,,,"ref. SP4530 Separador redondo hembra-hembra, M3(rosca), 30mm largo",0.16,2012-03-07,20,3.2
"ONDA RADIO, S.A.,",,,,,"ref. SP4106 Separador redondo hembra-macho, M3(rosca), 6mm largo",0.21,2012-03-07,20,4.2
"ONDA RADIO, S.A.,",,,,,"ref. SP4120 Separador redondo hembra-macho, M3(rosca), 20mm largo",0.18,2012-03-07,20,3.599999999999999
"ONDA RADIO, S.A.,",,,,,"ref. SP4115 Separador redondo hembra-macho, M3(rosca), 15mm largo",0.21,2012-03-07,20,4.2
"ONDA RADIO, S.A.,",,,,,"ref. SP4124 Separador redondo hembra-macho, M3(rosca), 24mm largo",0.19,2012-03-07,20,3.8
"ONDA RADIO, S.A.,",,,,,"ref. SP4142 Separador redondo hembra-macho, M3(rosca), 42mm largo",0.28,2012-03-07,20,5.6
"AMIDATA S.A,",,,,,"ref. 521-888 1 Bolsa 50 palomillas de acero galvanizado,M8",8.0,2012-03-07,1,8.0
"AMIDATA S.A,",,,,,"ref. 293-094 Bolsa 50 tuercas de sombrerete de acero,M8",10.4,2012-03-07,1,10.4
"AMIDATA S.A,",,,,,"ref. 521-844 Bolsa 50 Palomillas de acero galvanizado,M3",4.67,2012-03-07,1,4.67
"AMIDATA S.A,",,,,,"ref. 530-337 Varilla roscada acero galvanizado,M8x1m",2.32,2012-03-07,5,11.6
"AMIDATA S.A,",,,,,"ref. 121-309 Muelle de compresion, 56,8 mm.diametro 11mm",1.6,2012-03-07,10,16.0
"FARNELL COMPONENTS, SL,",,,,,"ref. 817340 VARTA - V4901 - BATERAA, N, 1,5V",1.73,2012-03-02,10,17.3
"FARNELL COMPONENTS, SL,",,,,,"ref. 3030246 VULCASCOT - 26001600 - A PRESIA“N,, TIPO ESTANDAR,, NEGRO, 1M",11.3,2012-02-29,2,22.6
"FARNELL COMPONENTS, SL,",,,,,"ref. 1843182 TDK - C5750Y5V1C107Z - CONDENSADOR CERAMICO MULTICAPA, 2220, Y5V, 16V, 100UF",1.8,2012-02-24,20,36.0
"FERRETERIA MARANGES, S.A.,",,,,,Paquete 100 bolsas minigrip 60 x 80,16.88,2012-02-23,1,16.88
"FERRETERIA MARANGES, S.A.,",,,,,Paquete 100 bolsas minigrip 50 x 70,11.9,2012-02-23,1,11.9
"FERRETERIA MARANGES, S.A.,",,,,,Paquete 100 bolsas minigrip 40 x 60,12.04,2012-02-23,1,12.04
"FERRETERIA MARANGES, S.A.,",,,,,Paquete 100 bolsas minigrip 30 x 40,4.95,2012-02-23,1,4.95
"FERRETERIA MARANGES, S.A.,",,,,,Paquete 100 bolsas minigrip 35 x 50,8.77,2012-02-23,1,8.77
"AMIDATA S.A,",,,,,ref. 738-474 Conector hembra para panel 4mm negro,1.16,2012-02-23,15,17.4
"AMIDATA S.A,",,,,,ref. 738-480 Conector hembra para panel 4mm rojo,1.16,2012-02-23,15,17.4
"FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),",,,,,ref. 598-947C321K122CDMS DC Link Film Capacitors 320uF 1200V 55C,93.46,2012-02-23,3,280.38
"FARNELL COMPONENTS, SL,",,,,,ref. 4883007 LOCTITE - 232612 - ADHESIVO DE CONTACTO,7.62,2012-02-23,2,15.24
"ONDA RADIO, S.A.,",,,,,ref. HLN SUPERT HEMBRILLA HL 4MM NEGRO,0.44,2012-02-22,10,4.4
"ONDA RADIO, S.A.,",,,,,ref. HLR SUPERT HEMBRILLA HL 4MM ROJO,0.44,2012-02-22,10,4.4
"ONDA RADIO, S.A.,",,,,,"ref. TE9923C FASTON MACHO 2,8 mm",0.07,2012-02-22,50,3.5
"ONDA RADIO, S.A.,",,,,,ref. MTE2560 ANGUITO CABLE A CABLE,0.08,2012-02-22,50,4.0
"ONDA RADIO, S.A.,",,,,,ref. MTE2510 ANGUITO CABLE A CABLE,0.05,2012-02-22,50,2.5
"ONDA RADIO, S.A.,",,,,,ref. MTE2520 ANGUITO CABLE A CABLE,0.05,2012-02-22,50,2.5
"ONDA RADIO, S.A.,",,,,,ref. TE2004 TERMINAL CERRADO,0.07,2012-02-22,100,7.000000000000001
"ONDA RADIO, S.A.,",,,,,ref. TE2006 TERMINAL CERRADO,0.03,2012-02-22,100,3.0
"ONDA RADIO, S.A.,",,,,,"ref. 3MM00017 3M CINTA SCOTCH 23 9,15Mx19MM",8.87,2012-02-22,2,17.74
"ONDA RADIO, S.A.,",,,,,ref. CR2430 VARTA BATERIA LITIO CR2430 3V. 24 X 3MM,2.89,2012-02-22,2,5.78
"AMIDATA S.A,",,,,,ref. 738-496 Conector hembra para panel 4mm azul,1.31,2012-02-22,5,6.550000000000001
"FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),",,,,,ref. 517-203-2737-55 ZA³calos de CI y de componentes POWER IN-LINE SOCKET 3 Contact,22.62,2012-02-17,3,67.86
"AMIDATA S.A,",,,,,"ref. 397-0104 Eurocard de doble cara,160x100x1.6mm",8.04,2012-02-17,2,16.08
"AMIDATA S.A,",,,,,"ref. 397-0097 Eurocard de una cara,160x100x1.6mm",7.14,2012-02-17,2,14.28
"AMIDATA S.A,",,,,,ref. 397-0227 Placa fotosensible de alta frec. 1 cara,15.02,2012-02-17,1,15.02
"AMIDATA S.A,",,,,,"ref. 190-8646 Condensador poliprop. MKP,0.1mF 1250Vdc",1.3599999999999999,2012-02-17,10,13.600000000000001
"AMIDATA S.A,",,,,,"ref. 209-6227 Off white Al mettec case,200x130x85mm",8.64,2012-02-17,1,8.64
"AMIDATA S.A,",,,,,ref. 168-4277 Con. BNC aislado hembra de panel 50Ohm,3.43,2012-02-17,20,68.60000000000001
"AMIDATA S.A,",,,,,"ref. 209-6227 Front panel for mettec case,200x85x2mm",8.64,2012-02-17,1,8.64
"FARNELL COMPONENTS, SL,",,,,,"ref. 779647 MULTICOMP - A0031F58BLK - MACHO, BNC INSULATED CRIMP DUAL RG58 BLK",3.14,2012-02-16,4,12.56
"FARNELL COMPONENTS, SL,",,,,,"REF. 9737146 MARL - 215-997-23-38 - LED, BA9, 28V, BLANCO",11.91,2012-02-15,1,11.91
"AMIDATA S.A,",,,,,"ref. 715-4031 LED,BA9S lamp,bayonet,white,6VAC/DC",2.34,2012-02-15,2,4.68
"FARNELL COMPONENTS, SL,",,,,,"ref. 1498591 MARL - 205-993-22-38 - LED, RANURA MEDIA, 24V, BLANCO, CALIDO",9.45,2012-02-15,1,9.45
"PANREAC QUIMICA, SLU,",,,,,ref. 141030.1611 Acido FA³rmico 98% PRS,42.59,2012-02-15,1,42.59
"FARNELL COMPONENTS, SL,",,,,,"ref. 1791629 CONDENSADOR, MKP, 900V, 1UF",1.38,2012-02-15,5,6.899999999999999
"FARNELL COMPONENTS, SL,",,,,,"ref. 1890295 CONDENSADOR, 10%, 1UF, 1000V",5.54,2012-02-15,5,27.7
"FARNELL COMPONENTS, SL,",,,,,"ref. 1166439 CONDENSADOR, CLASE X1, 1UF, 440 V",4.04,2012-02-15,5,20.2
"FARNELL COMPONENTS, SL,",,,,,"ref. 249828 DURACELL - MN1500 - BATERAA, PROCELL, AA, 1,5V, PAQUETE 10 UDS",4.74,2012-02-10,2,9.48
"FARNELL COMPONENTS, SL,",,,,,"ref. 249816 BATERAA, PROCELL, AAA, 1,5V, PAQUETE 10 UDS",6.65,2012-02-10,2,13.3
"FARNELL COMPONENTS, SL,",,,,,"ref. 1662678 ANSMANN - 5020122 - BATERAA, LITIO, CR 2032",1.23,2012-02-10,2,2.46
"FARNELL COMPONENTS, SL,",,,,,"ref. 1615128 COOPER BUSSMANN - MDA-6-R - FUSIBLE, CONTRA TRANSITORIOS, CERAMICO, 6A",1.0,2012-02-10,10,10.0
"AMIDATA S.A,",,,,,ref. 449-9561 Herramienta recuperaciA³n magnA©tica,11.7,2012-02-08,1,11.7
"FARNELL COMPONENTS, SL,",,,,,"ref. 1369136 CML INNOVATIVE TECHNOLOGIES - 1831135W - LED, T10X28, BA9S, LED, 24V, BLANCO",11.98,2012-02-08,1,11.98
"FARNELL COMPONENTS, SL,",,,,,"ref. 1369385 CML INNOVATIVE TECHNOLOGIES - LH14 - PORTALAMPARAS, E10, MES",1.69,2012-02-08,4,6.76
"FARNELL COMPONENTS, SL,",,,,,"ref. 1369387 CML INNOVATIVE TECHNOLOGIES - LH15 - PORTALAMPARAS, BA9, MBC(M)",5.05,2012-02-08,1,5.05
"FARNELL COMPONENTS, SL,",,,,,"ref. 9737162 MARL - 211-997-21-38 - LED, MES, 12V, BLANCO",11.26,2012-02-08,1,11.26
"AMIDATA S.A,",,,,,"ref. 708-0671 Golden DRAGON LED,deep Blue",2.61,2012-02-07,10,26.099999999999998
"AMIDATA S.A,",,,,,ref. 715-8389 GU10 3 x 1W LED lamp 30deg warm white,12.9,2012-02-07,1,12.9
"PRODEL, S.A.,",,,,,ref. 500-172-2. 1302 Metal Cleaner (1 l),13.0,2012-02-07,2,26.0
"FERRETERIA MARANGES, S.A.,",,,,,Garrafa 5L Agua Oxigenada al 30%,12.5,2012-02-07,2,25.0
"FERRETERIA MARANGES, S.A.,",,,,,PILA PANASONIC ALCALINA LR-44,0.89,2012-02-07,3,2.67
"FERRETERIA MARANGES, S.A.,",,,,,TASAS ECO RAE RD/208/2005,0.01,2012-02-07,3,0.03
"FARNELL COMPONENTS, SL,",,,,,"REF. 8557608 VISHAY SPECTROL - 14910A0BHSX10501KA - POTENCIA“METRO, 1W UNA VUELTA 500R",8.52,2012-02-06,5,42.599999999999994
"FARNELL COMPONENTS, SL,",,,,,"REF. 1056557 INFINEON - SPW47N60C3 - MOSFET, N, COOLMOS, TO-247",13.79,2012-02-06,10,137.89999999999998
"FARNELL COMPONENTS, SL,",,,,,"REF. 1095003 FAIRCHILD SEMICONDUCTOR - FCP11N60 - MOSFET, N, TO-220",2.55,2012-02-06,20,51.0
"ONDA RADIO, S.A.,",,,,,ref. BN60R BANANAS PASO 4 mm,0.7000000000000001,2012-02-03,30,21.0
"ONDA RADIO, S.A.,",,,,,ref. BN60N BANANAS PASO 4 mm,0.7000000000000001,2012-02-03,30,21.0
"ONDA RADIO, S.A.,",,,,,ref. BN60A BANANAS PASO 4 mm,0.7000000000000001,2012-02-03,30,21.0
"ONDA RADIO, S.A.,",,,,,ref. 1060IN PJP BANANA negra,0.7000000000000001,2012-02-03,5,3.5
"ONDA RADIO, S.A.,",,,,,ref. 1060IR PJP BANANA roja,0.7000000000000001,2012-02-03,5,3.5
"AMIDATA S.A,",,,,,"ref. 494-8906 Term macho vertical mont PCB 2 vA­as,5mm",0.52,2012-02-03,10,5.2
"AMIDATA S.A,",,,,,"ref. 494-8912 Term macho vertical mont PCB 3 vA­as,5mm",0.88,2012-02-03,10,8.8
"AMIDATA S.A,",,,,,"ref. 131-9131 Term macho estA¡ndar PCB 2 vA­as,5/5.08mm",0.55,2012-02-03,20,11.0
"AMIDATA S.A,",,,,,ref. 499-5205 4 MM RED BANANA PLUG/ STACKABLE,3.2800000000000002,2012-02-03,2,6.5600000000000005
"AMIDATA S.A,",,,,,ref. 436-2762 Cinta enmascarado p/altas temp. 33mx12mm,16.1,2012-02-03,1,16.1
"AMIDATA S.A,",,,,,ref. 131-9147 Regleta de terminales 3 vias,0.79,2012-02-03,10,7.9
"AMIDATA S.A,",,,,,"ref. 180-9331 Term macho estA¡ndar PCB 12 vA­as,5/5.08mm",2.89,2012-02-03,5,14.450000000000001
"AMIDATA S.A,",,,,,ref. 181-4816 Terminal block header with lever 12W,3.7800000000000002,2012-02-03,5,18.9
"AMIDATA S.A,",,,,,"ref. 177-0968 Cable para equipos alta temp negro,24awg",31.41,2012-02-03,1,31.41
"AMIDATA S.A,",,,,,ref. 115-0960 Terminal block header with lever 3W,1.15,2012-02-03,10,11.5
"AMIDATA S.A,",,,,,ref. 115-0948 Terminal block header with lever 2W,0.79,2012-02-03,10,7.9
"AMIDATA S.A,",,,,,"ref. 664-2887 Black sub-mini UV resistant tie,71x1.6mm",1.81,2012-02-03,2,3.62
"AMIDATA S.A,",,,,,"ref. 177-0974 Cable para equipos alta temp rojo,24awg",31.41,2012-02-03,1,31.41
"VWR INTERNATIONAL EUROLAB, S.L.,",,,,,"ref. 216-1816 Cristalizador de vidrio DURANA®, c/pico 115 mm",18.0,2012-02-03,8,144.0
"AMIDATA S.A,",,,,,"ref. 296-4956 Carcasa hembra PCB 4 vA­as,paso 2.54mm",0.35000000000000003,2012-02-03,30,10.5
"AMIDATA S.A,",,,,,"ref. 473-8254 Terminal para PCB recto,10 vA­as 2 filas",0.71,2012-02-03,15,10.649999999999999
"AMIDATA S.A,",,,,,ref. 483-8483 Term macho ajuste por fricciA³n PCB 4vA­as,0.46,2012-02-03,30,13.8
"AMIDATA S.A,",,,,,ref. 483-8461 Term macho ajuste por fricciA³n PCB 2vA­as,0.48,2012-02-03,30,14.399999999999999
"AMIDATA S.A,",,,,,"ref. 267-7416 Carcasa hembra PCB 2 vA­as,paso 2.54mm",0.24,2012-02-03,50,12.0
"AMIDATA S.A,",,,,,"ref. 267-7416 ZA³calo SIL pin torneado,32 vA­as",1.04,2012-02-03,10,10.4
"VWR INTERNATIONAL EUROLAB, S.L.,",,,,,ref. 441-0145 Varillas de agitaciA³n,19.2,2012-02-02,1,19.2
"FARNELL COMPONENTS, SL,",,,,,"ref. 1504158 LAPP KABEL - 0091300 - GUAA, PTFE, 2 NAsCLEOS, 0,5MM, POR M",8.21,2012-02-02,2,16.42
"FARNELL COMPONENTS, SL,",,,,,"ref. 1056117 TE CONNECTIVITY / GREENPAR - 1337769-1 - CABLE, RG58 BNC MACHO-MACHO, 0.25M",9.69,2012-02-02,5,48.449999999999996
"VWR INTERNATIONAL EUROLAB, S.L.,",,,,,ref. 216-1812 cristalizador c/pico 60ml,9.2,2012-02-02,4,36.8
"VWR INTERNATIONAL EUROLAB, S.L.,",,,,,ref. 216-1815 cristalizador c/pico 300ml,12.0,2012-02-02,2,24.0
"VWR INTERNATIONAL EUROLAB, S.L.,",,,,,ref. 216-1817 cristalizador c/pico 900ml,26.1,2012-02-02,2,52.2
"VWR INTERNATIONAL EUROLAB, S.L.,",,,,,ref. 216-1818 cristalizador c/pico 2000ml,63.8,2012-02-02,1,63.8
"ABACUS,",,,,,ref. 60629.05 ETIQUETES AUTOADHESIVES POLIVALENTS APLI 42 x 70 m,16.95,2012-02-01,1,16.95
"ABACUS,",,,,,ref. 45867.83 ETIQUETES AUTOADHESIVES POLIVALENTS APLI 21x38 mm,16.95,2012-02-01,1,16.95
"ABACUS,",,,,,ref. 64527.19 ETIQUETES AUTOADHESIVES POLIVALENTS APLI25 x 70 mm,16.95,2012-02-01,1,16.95
"FERRETERIA MARANGES, S.A.,",,,,,ref. plancha fibra de vidrio caras aluminio 1200 x 1200 x 50,15.38,2012-02-01,2,30.76
"CAROL INDUSTRIAL TERRASSA, S.A,",,,,,METRO CABLE RV-K 5G10 UNE-21123 0.6/1 KV,5.0,2012-01-30,15,75.0
"AMIDATA S.A,",,,,,ref. 436-2762 Cinta enmascarado p/altas temp. 33mx12mm,16.1,2012-01-30,1,16.1
"AMIDATA S.A,",,,,,"ref. 542-5448 Cinta apantallada de aluminio, 33mx10mm",28.01,2012-01-30,1,28.01
"FARNELL COMPONENTS, SL,",,,,,"ref. 9358285 BOURNS - PCW1J-B24-KAB102L - POTENTIOMETER, 1K",5.95,2012-01-30,1,5.95
"FARNELL COMPONENTS, SL,",,,,,"ref. 1413887 CONDENSADOR, MKP, 1UF, 1000V,",7.47,2012-01-30,1,7.47
"FARNELL COMPONENTS, SL,",,,,,"ref. 1791611 CONDENSADOR, AXIAL, MKP, 850 V, 1UF",3.22,2012-01-30,1,3.22
"FARNELL COMPONENTS, SL,",,,,,"ref. 1166439 CONDENSADOR, CLASE X1, 1UF, 440 V",4.04,2012-01-30,1,4.04
"FARNELL COMPONENTS, SL,",,,,,"ref. 1837232 VISHAY SFERNICE - P11P1F0GJSY00501KA - POTENTIOMETER, 22.2MM, 500R, 10%",5.9,2012-01-30,1,5.9
"FARNELL COMPONENTS, SL,",,,,,"ref. 1200818 CONDENSADOR, 1UF, 1000V",15.99,2012-01-30,1,15.99
"FARNELL COMPONENTS, SL,",,,,,"ref. 1714012 VISHAY SFERNICE - P10XXAI102KB30 - POTENTIOMETER, 1K",4.14,2012-01-30,1,4.14
"FARNELL COMPONENTS, SL,",,,,,"ref. 1837223 VISHAY SFERNICE - P11P1F0GGSY00501KA - POTENTIOMETER, 15.8MM, 500R, 10%",5.9,2012-01-30,1,5.9
"FARNELL COMPONENTS, SL,",,,,,"ref. 1200821 CONDENSADOR, 1UF, 1.250 V",14.87,2012-01-30,1,14.87
"QNV, S.L.,",,,,,ref. USB-3488A High-Performance IEEE-488 GPIB Interface for USB ref. USB-3488A,210.0,2012-01-26,1,210.0
"AMIDATA S.A,",,,,,"ref. 373-1511 Cinta adhesiva translAºcida,66mx75mm",2.74,2012-01-26,2,5.48
"FARNELL COMPONENTS, SL,",,,,,"ref. 7237844 ERGO BAHCO - BE-8340 - SCREWDRIVER, SLOT, 4X25MM",5.22,2012-01-18,1,5.22
"FARNELL COMPONENTS, SL,",,,,,"ref. 7237868 ERGO BAHCO - BE-8355 - SCREWDRIVER, SLOT, 6.5X25MM",6.75,2012-01-18,1,6.75
"FARNELL COMPONENTS, SL,",,,,,"ref. 4147984 CIF - AAT10 - PCB, ALUMINIUM, 100X150",12.78,2012-01-18,1,12.78
"FARNELL COMPONENTS, SL,",,,,,"ref. 7237856 ERGO BAHCO - BE-8350 - SCREWDRIVER, SLOT, 5.5X25MM",5.78,2012-01-18,1,5.78
"AMIDATA S.A,",,,,,"ref. 170-2038 Red expandable sleeve,3.0mm bore dia",3.29,2012-01-18,1,3.29
"AMIDATA S.A,",,,,,"ref. 170-2044 Red expandable sleeve,5.0mm bore dia",3.34,2012-01-18,1,3.34
"FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),",,,,,ref. 517-203-2737-55 ZA³calos de CI y de componentes POWER IN-LINE SOCKET 3 Contact,22.62,2012-01-18,3,67.86
